# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2273       1.505500787650e-11       9.030986279608e-13      -1.118830416911e-12       0.000000000000e+00       2.388504617276e-16       2.141909126127e-17       7.236006138143e-18 
 2274       1.504545537715e-11       8.999505132881e-13      -1.130471592290e-12       0.000000000000e+00       2.384251997891e-16       2.126213673170e-17       7.175596454881e-18 
 2275       1.503667998623e-11       8.967230869257e-13      -1.141918397935e-12       0.000000000000e+00       2.380008610182e-16       2.110752949745e-17       7.114572937635e-18 
 2276       1.502866645073e-11       8.934171697272e-13      -1.153165328456e-12       0.000000000000e+00       2.375774425223e-16       2.095520125314e-17       7.052999919637e-18 
 2277       1.502139945848e-11       8.900335859532e-13      -1.164206860551e-12       0.000000000000e+00       2.371549413879e-16       2.080508343561e-17       6.990941963985e-18 
 2278       1.501486363807e-11       8.865731632748e-13      -1.175037452991e-12       0.000000000000e+00       2.367333546802e-16       2.065710722361e-17       6.928463863904e-18 
 2279       1.500904355881e-11       8.830367327783e-13      -1.185651546600e-12       0.000000000000e+00       2.363126794432e-16       2.051120353756e-17       6.865630642995e-18 
 2280       1.500392373064e-11       8.794251289687e-13      -1.196043564231e-12       0.000000000000e+00       2.358929126999e-16       2.036730303919e-17       6.802507555490e-18 
 2281       1.499948860405e-11       8.757391897733e-13      -1.206207910753e-12       0.000000000000e+00       2.354740514517e-16       2.022533613129e-17       6.739160086506e-18 
 2282       1.499572221954e-11       8.719798704898e-13      -1.216139736403e-12       0.000000000000e+00       2.350560929320e-16       2.008525137148e-17       6.675649407995e-18 
 2283       1.499260715347e-11       8.681485864179e-13      -1.225837232233e-12       0.000000000000e+00       2.346390353671e-16       1.994707084300e-17       6.612018714220e-18 
 2284       1.499012556527e-11       8.642468724335e-13      -1.235299349350e-12       0.000000000000e+00       2.342228772195e-16       1.981083513859e-17       6.548306799118e-18 
 2285       1.498825954730e-11       8.602762692510e-13      -1.244525036879e-12       0.000000000000e+00       2.338076169358e-16       1.967658497878e-17       6.484552592794e-18 
 2286       1.498699112477e-11       8.562383234303e-13      -1.253513241966e-12       0.000000000000e+00       2.333932529468e-16       1.954436121205e-17       6.420795161669e-18 
 2287       1.498630225563e-11       8.521345873829e-13      -1.262262909768e-12       0.000000000000e+00       2.329797836669e-16       1.941420481496e-17       6.357073708629e-18 
 2288       1.498617483056e-11       8.479666193791e-13      -1.270772983459e-12       0.000000000000e+00       2.325672074947e-16       1.928615689231e-17       6.293427573174e-18 
 2289       1.498659067282e-11       8.437359835536e-13      -1.279042404224e-12       0.000000000000e+00       2.321555228124e-16       1.916025867723e-17       6.229896231566e-18 
 2290       1.498753153824e-11       8.394442499130e-13      -1.287070111260e-12       0.000000000000e+00       2.317447279864e-16       1.903655153135e-17       6.166519296980e-18 
 2291       1.498897911511e-11       8.350929943419e-13      -1.294855041774e-12       0.000000000000e+00       2.313348213667e-16       1.891507694490e-17       6.103336519652e-18 
 2292       1.499091502410e-11       8.306837986092e-13      -1.302396130980e-12       0.000000000000e+00       2.309258012872e-16       1.879587653688e-17       6.040387787028e-18 
 2293       1.499332081820e-11       8.262182503753e-13      -1.309692312098e-12       0.000000000000e+00       2.305176660657e-16       1.867899205520e-17       5.977713123913e-18 
 2294       1.499617798267e-11       8.216979431980e-13      -1.316742516354e-12       0.000000000000e+00       2.301104140036e-16       1.856446537676e-17       5.915352692619e-18 
 2295       1.499946793489e-11       8.171244765397e-13      -1.323545672977e-12       0.000000000000e+00       2.297040433861e-16       1.845233850763e-17       5.853346793116e-18 
 2296       1.500317202438e-11       8.124994557731e-13      -1.330100709197e-12       0.000000000000e+00       2.292985524823e-16       1.834265358318e-17       5.791735863179e-18 
 2297       1.500727153264e-11       8.078244921887e-13      -1.336406550246e-12       0.000000000000e+00       2.288939395449e-16       1.823545286819e-17       5.730560478539e-18 
 2298       1.501174767312e-11       8.031012030007e-13      -1.342462119353e-12       0.000000000000e+00       2.284902028102e-16       1.813077875704e-17       5.669861353029e-18 
 2299       1.501658159115e-11       7.983312113537e-13      -1.348266337745e-12       0.000000000000e+00       2.280873404984e-16       1.802867377376e-17       5.609679338738e-18 
 2300       1.502175436384e-11       7.935161463294e-13      -1.353818124646e-12       0.000000000000e+00       2.276853508131e-16       1.792918057223e-17       5.550055426153e-18 
 2301       1.502724700002e-11       7.886576429529e-13      -1.359116397271e-12       0.000000000000e+00       2.272842319417e-16       1.783234193630e-17       5.491030744314e-18 
 2302       1.503304044016e-11       7.837573421995e-13      -1.364160070829e-12       0.000000000000e+00       2.268839820550e-16       1.773820077991e-17       5.432646560962e-18 
 2303       1.503911555630e-11       7.788168910012e-13      -1.368948058523e-12       0.000000000000e+00       2.264845993078e-16       1.764680014724e-17       5.374944282683e-18 
 2304       1.504545315196e-11       7.738379422531e-13      -1.373479271540e-12       0.000000000000e+00       2.260860818379e-16       1.755818321284e-17       5.317965455064e-18 
 2305       1.505203396208e-11       7.688221548200e-13      -1.377752619059e-12       0.000000000000e+00       2.256884277670e-16       1.747239328174e-17       5.261751762837e-18 
 2306       1.505883865295e-11       7.637711935431e-13      -1.381767008245e-12       0.000000000000e+00       2.252916352003e-16       1.738947378965e-17       5.206345030032e-18 
 2307       1.506584782212e-11       7.586867292464e-13      -1.385521344247e-12       0.000000000000e+00       2.248957022263e-16       1.730946830300e-17       5.151787220120e-18 
 2308       1.507304199833e-11       7.535704387434e-13      -1.389014530197e-12       0.000000000000e+00       2.245006269172e-16       1.723242051916e-17       5.098120436169e-18 
 2309       1.508040164143e-11       7.484240048433e-13      -1.392245467210e-12       0.000000000000e+00       2.241064073285e-16       1.715837426653e-17       5.045386920988e-18 
 2310       1.508790714233e-11       7.432491163580e-13      -1.395213054380e-12       0.000000000000e+00       2.237130414991e-16       1.708737350468e-17       4.993629057278e-18 
 2311       1.509553882287e-11       7.380474681084e-13      -1.397916188781e-12       0.000000000000e+00       2.233205274513e-16       1.701946232449e-17       4.942889367780e-18 
 2312       1.510327693582e-11       7.328207609309e-13      -1.400353765464e-12       0.000000000000e+00       2.229288631911e-16       1.695468494830e-17       4.893210515426e-18 
 2313       1.511110166473e-11       7.275707016842e-13      -1.402524677455e-12       0.000000000000e+00       2.225380467073e-16       1.689308572999e-17       4.844635303486e-18 
 2314       1.511899312392e-11       7.222990032557e-13      -1.404427815755e-12       0.000000000000e+00       2.221480759725e-16       1.683470915518e-17       4.797206675717e-18 
 2315       1.512693135836e-11       7.170073845678e-13      -1.406062069336e-12       0.000000000000e+00       2.217589489424e-16       1.677959984133e-17       4.750967716513e-18 
 2316       1.513489634361e-11       7.116975705850e-13      -1.407426325143e-12       0.000000000000e+00       2.213706635560e-16       1.672780253789e-17       4.705961651053e-18 
 2317       1.514286798574e-11       7.063712923199e-13      -1.408519468090e-12       0.000000000000e+00       2.209832177356e-16       1.667936212640e-17       4.662231845451e-18 
 2318       1.515082612128e-11       7.010302868402e-13      -1.409340381058e-12       0.000000000000e+00       2.205966093868e-16       1.663432362066e-17       4.619821806904e-18 
 2319       1.515875051709e-11       6.956762972749e-13      -1.409887944896e-12       0.000000000000e+00       2.202108363983e-16       1.659273216687e-17       4.578775183843e-18 
 2320       1.516662087036e-11       6.903110728211e-13      -1.410161038417e-12       0.000000000000e+00       2.198258966422e-16       1.655463304372e-17       4.539135766079e-18 
 2321       1.517441821394e-11       6.849363096621e-13      -1.410159170248e-12       0.000000000000e+00       2.194417880242e-16       1.652005174339e-17       4.500927388680e-18 
 2322       1.518212914238e-11       6.795534733017e-13      -1.409884378742e-12       0.000000000000e+00       2.190585086364e-16       1.648893407673e-17       4.464093504765e-18 
 2323       1.518974161245e-11       6.741639751223e-13      -1.409339344045e-12       0.000000000000e+00       2.186760566059e-16       1.646120569055e-17       4.428557231837e-18 
 2324       1.519724353999e-11       6.687692313766e-13      -1.408526757350e-12       0.000000000000e+00       2.182944300437e-16       1.643679195212e-17       4.394241413140e-18 
 2325       1.520462279993e-11       6.633706631932e-13      -1.407449320910e-12       0.000000000000e+00       2.179136270450e-16       1.641561794890e-17       4.361068617368e-18 
 2326       1.521186722617e-11       6.579696965811e-13      -1.406109748045e-12       0.000000000000e+00       2.175336456892e-16       1.639760848821e-17       4.328961138363e-18 
 2327       1.521896461162e-11       6.525677624358e-13      -1.404510763162e-12       0.000000000000e+00       2.171544840397e-16       1.638268809697e-17       4.297840994814e-18 
 2328       1.522590270807e-11       6.471662965437e-13      -1.402655101761e-12       0.000000000000e+00       2.167761401440e-16       1.637078102131e-17       4.267629929963e-18 
 2329       1.523266922623e-11       6.417667395879e-13      -1.400545510452e-12       0.000000000000e+00       2.163986120338e-16       1.636181122633e-17       4.238249411306e-18 
 2330       1.523925183563e-11       6.363705371535e-13      -1.398184746964e-12       0.000000000000e+00       2.160218977247e-16       1.635570239577e-17       4.209620630290e-18 
 2331       1.524563816458e-11       6.309791397323e-13      -1.395575580161e-12       0.000000000000e+00       2.156459952162e-16       1.635237793166e-17       4.181664502021e-18 
 2332       1.525181580016e-11       6.255940027284e-13      -1.392720790053e-12       0.000000000000e+00       2.152709024919e-16       1.635176095410e-17       4.154301664959e-18 
 2333       1.525777228813e-11       6.202165864636e-13      -1.389623167806e-12       0.000000000000e+00       2.148966175196e-16       1.635377430087e-17       4.127452480626e-18 
 2334       1.526349513295e-11       6.148483561820e-13      -1.386285515761e-12       0.000000000000e+00       2.145231382507e-16       1.635834052713e-17       4.101037033302e-18 
 2335       1.526897179766e-11       6.094907820561e-13      -1.382710647438e-12       0.000000000000e+00       2.141504626206e-16       1.636538190517e-17       4.074975129729e-18 
 2336       1.527418970388e-11       6.041453391912e-13      -1.378901387555e-12       0.000000000000e+00       2.137785885488e-16       1.637482042404e-17       4.049186298813e-18 
 2337       1.527913623178e-11       5.988135076313e-13      -1.374860572041e-12       0.000000000000e+00       2.134075139386e-16       1.638657778925e-17       4.023589791325e-18 
 2338       1.528379871999e-11       5.934967723638e-13      -1.370591048042e-12       0.000000000000e+00       2.130372366770e-16       1.640057542251e-17       3.998104579602e-18 
 2339       1.528816446561e-11       5.881966233253e-13      -1.366095673939e-12       0.000000000000e+00       2.126677546349e-16       1.641673446133e-17       3.972649357248e-18 
 2340       1.529222072411e-11       5.829145554062e-13      -1.361377319360e-12       0.000000000000e+00       2.122990656674e-16       1.643497575882e-17       3.947142538837e-18 
